item_id,ctr,count
N34298,0.0,1
N34302,0.025089605734767026,279
N34303,0.0,1
N34304,0.0,28
N34306,0.1111111111111111,9
N34308,0.0,6
N34315,0.2,5
N34327,0.0,1
N34329,0.0,3
N34332,0.0,4
N34334,0.0,1
N34338,0.0,5
N34343,0.0,9
N34344,0.02666666666666667,75
N34351,0.0,1
N34354,0.024390243902439025,41
N34362,0.06666666666666667,45
N34363,0.0,2
N34365,0.0,7
N34372,0.012779552715654952,313
N34376,0.0,1
N34381,0.0,12
N34382,0.03225806451612903,713
N34383,0.0,2
N34384,0.0,14
N34385,0.0,1
N34387,0.16666666666666666,24
N34390,0.02127659574468085,235
N34396,0.03773584905660377,53
N34397,0.0,1
N34398,0.0,4
N34400,0.05405405405405406,925
N34401,0.0,20
N34403,0.0,1
N34404,0.0,2
N34405,0.0,1
N34412,0.0,5
N34418,0.0,9
N34420,0.05263157894736842,19
N34424,0.0,6
N34436,0.014574898785425101,1235
N34437,0.0,4
N34438,0.0,22
N34442,0.0,25
N34443,0.0,2
N34446,0.0,13
N34451,0.06359945872801083,739
N34453,0.0,2
N34459,0.14285714285714285,14
N34464,0.0,6
N34465,0.0,2
N34467,0.0,1
N34474,0.1,10
N34480,0.0,1
N34482,0.16666666666666666,6
N34483,0.0,3
N34485,0.0,28
N34486,0.03466204506065858,577
N34487,0.0,5
N34488,0.0,2
N34491,0.0,10
N34492,0.027160493827160494,405
N34493,0.0,10
N34495,0.0,8
N34496,0.0,6
N34501,0.0,2
N34502,0.0,3
N34504,0.0,22
N34507,0.0,3
N34509,0.0,2
N34511,0.0,6
N34516,0.0,13
N34517,0.2222222222222222,9
N34520,0.1338506304558681,1031
N34521,0.0,9
N34523,0.0,10
N34525,0.11764705882352941,17
N34528,0.0,3
N34534,0.08208955223880597,134
N34535,0.0,1
N34538,0.034482758620689655,29
N34540,0.029411764705882353,34
N34542,0.0,1
N34544,0.0,2
N34546,0.0,9
N34548,0.0,7
N34555,0.0,1
N34568,0.039603960396039604,202
N34569,0.0,2
N34575,0.25,4
N34579,0.02320316921335597,1767
N34580,0.037714285714285714,875
N34581,0.019011406844106463,263
N34583,0.0,1
N34586,0.0,3
N34593,0.0,1
N34597,0.16666666666666666,18
N34600,0.03455842018650576,1823
N34601,0.013468013468013467,594
N34602,0.0,11
N34605,0.0,3
N34607,0.0,1
N34609,0.09090909090909091,11
N34612,0.013986013986013986,1287
N34614,0.5,2
N34620,0.03896103896103896,77
N34625,0.0,1
N34637,0.0,8
N34640,0.0,22
N34641,0.0,1
N34644,0.0,12
N34645,0.0,2
N34647,0.0,4
N34648,0.0,5
N34650,0.0,11
N34657,0.0061944519256665765,3713
N34660,0.0,2
N34668,0.0213404468156052,2999
N34672,0.1,40
N34674,0.009900990099009901,101
N34676,0.0,2
N34682,0.0,2
N34686,0.0,3
N34689,0.027932960893854747,179
N34692,0.0,3
N34695,0.0,5
N34709,0.0,24
N34711,0.0,85
N34724,0.021584861028976936,3382
N34727,0.0,2
N34729,0.0,2
N34746,0.0,4
N34750,0.0,37
N34751,0.0,3
N34761,0.0,4
N34765,0.2,5
N34769,0.0,1
N34770,0.0,1
N34771,0.0,4
N34772,0.0,8
N34789,0.2,10
N34793,0.0,1
N34799,0.02702702702702703,555
N34801,0.0,15
N34807,0.0,6
N34808,0.0,2
N34809,0.0,20
N34810,0.0,9
N34816,0.5,2
N34817,0.0,2
N34818,0.3333333333333333,3
N34819,0.0,19
N34820,0.03333333333333333,60
N34830,0.022222222222222223,90
N34835,0.0,1
N34837,0.013793103448275862,145
N34839,0.25,4
N34841,0.0,8
N34843,0.0,24
N34845,0.0,1
N34848,0.046511627906976744,473
N34850,0.0,12
N34854,0.0,2
N34855,0.0,6
N34858,0.029411764705882353,34
N34860,0.0,3
N34865,0.017857142857142856,56
N34866,0.0,1
N34869,0.05468025949953661,3237
N34870,0.3333333333333333,3
N34871,0.056338028169014086,71
N34872,0.0,2
N34873,0.0,17
N34876,0.05866752390902515,12443
N34883,0.0,8
N34890,0.0,4
N34892,0.0,2
N34898,0.0,6
N34899,0.0,3
N34900,0.0,1
N34908,0.2,5
N34910,0.3333333333333333,3
N34913,0.0,5
N34915,0.016786570743405275,1251
N34916,0.0,2
N34917,0.0,2
N34919,0.0,1
N34921,0.1,20
N34925,0.03740648379052369,401
N34929,0.5,2
N34930,0.03111495246326707,1157
N34932,0.0,4
N34935,0.16666666666666666,12
N34937,0.0425531914893617,235
N34944,0.0,3
N34948,0.0,3
N34949,0.034482758620689655,29
N34950,0.5,2
N34956,0.03522012578616352,1590
N34959,0.01,100
N34966,0.0,8
N34967,0.08695652173913043,23
N34968,0.0,7
N34975,0.0,1
N34977,0.004694835680751174,852
N34978,0.25,4
N34980,0.0,18
N34986,0.0,24
N34988,0.1111111111111111,9
N34989,0.0,7
N34992,0.0,1
N34994,0.0,5
N34998,0.01674678244689099,6449
N35002,0.0,14
N35004,0.0,21
N35006,0.023809523809523808,42
N35007,0.0,13
N35011,0.01098901098901099,91
N35013,0.0,2
N35020,0.0,6
N35029,0.02472952086553323,647
N35032,0.125,8
N35037,0.15384615384615385,13
N35042,0.0,5
N35043,0.0,1
N35044,0.0,2
N35045,0.14285714285714285,7
N35047,0.030011254220332625,7997
N35051,0.03858520900321544,622
N35055,0.0,14
N35058,0.0,9
N35062,0.031287605294825514,831
N35067,0.06666666666666667,15
N35072,0.0,15
N35078,0.1111111111111111,9
N35081,0.0,3
N35089,0.0,1
N35090,1.0,1
N35091,0.025,40
N35093,0.07142857142857142,70
N35094,0.02127659574468085,2585
N35096,0.0,5
N35098,0.0,1
N35099,0.0,6
N35100,0.0,7
N35103,0.0,2
N35104,0.08333333333333333,12
N35105,0.0,1
N35106,0.0026246719160104987,381
N35107,0.0,5
N35109,0.125,8
N35110,0.0,1
N35112,0.012514220705346985,1758
N35118,0.0,1
N35125,0.0,3
N35126,0.0,9
N35131,0.0499219968798752,641
N35132,0.0,8
N35133,0.4,5
N35136,0.05555555555555555,18
N35138,0.2,5
N35139,0.3181818181818182,22
N35143,0.0,1
N35148,0.375,8
N35150,0.2222222222222222,9
N35152,0.5,2
N35160,0.045454545454545456,22
N35161,0.14925373134328357,67
N35163,0.0,14
N35169,0.0,19
N35170,0.07171269462438913,8799
N35172,0.03698575949367089,5056
N35174,0.0,3
N35177,0.0,4
N35179,0.0,6
N35185,0.0,3
N35187,0.038461538461538464,26
N35197,0.0,1
N35202,0.0,7
N35204,0.0,49
N35208,0.0,27
N35210,0.0,1
N35213,0.018518518518518517,54
N35214,0.0,12
N35216,0.0,1
N35226,0.0,2
N35227,0.0,5
N35232,0.11363636363636363,44
N35233,0.020936084549572218,9935
N35235,0.2,5
N35236,0.03571428571428571,56
N35237,0.0,1
N35239,0.0,16
N35241,0.0,4
N35249,0.03,200
N35256,0.0636042402826855,283
N35261,0.0,1
N35264,0.0,1
N35272,0.028751753155680224,1426
N35273,0.016023432115782218,5804
N35275,0.3333333333333333,3
N35276,0.0,1
N35282,0.1506849315068493,73
N35287,0.0,14
N35290,0.004511278195488722,665
N35293,0.16521739130434782,230
N35294,0.027777777777777776,684
N35301,0.0,1
N35305,0.1148105625717566,871
N35306,1.0,1
N35309,0.0,7
N35310,0.0,7
N35312,0.25,4
N35320,0.018867924528301886,53
N35327,0.0,32
N35328,0.0,20
N35332,0.0,1
N35333,0.0,1
N35335,0.0,10
N35336,0.03254067584480601,799
N35340,0.0,1
N35348,0.0,1
N35355,0.0,1
N35356,0.0,3
N35357,0.0,1
N35365,0.0,1
N35369,0.0,3
N35370,0.0,8
N35377,0.0,2
N35381,0.0,2
N35382,0.0,49
N35387,0.01908169350029815,1677
N35388,0.0061624649859943975,1785
N35389,0.07248520710059171,3380
N35390,0.0,3
N35393,0.02991944764096663,2607
N35397,0.027777777777777776,36
N35401,1.0,2
N35402,0.041666666666666664,24
N35405,0.0,3
N35406,0.0,100
N35407,0.0,14
N35411,0.0,3
N35412,0.0,1
N35414,0.0,1
N35418,0.0,2
N35423,0.0,3
N35424,0.0,1
N35427,0.0,4
N35428,0.06666666666666667,15
N35429,0.0,1
N35431,0.0,1
N35432,0.0,1
N35434,0.2857142857142857,7
N35443,0.0,1
N35453,0.0,4
N35454,0.0,3
N35458,0.0,10
N35460,0.0,5
N35463,0.0,10
N35470,0.0,1
N35471,0.0,7
N35472,0.0,2
N35475,0.03773584905660377,53
N35476,0.16666666666666666,6
N35480,0.0,12
N35486,0.04823529411764706,850
N35489,0.0,2
N35490,0.0,14
N35493,0.0,222
N35506,0.0,2
N35514,0.08088235294117647,136
N35525,0.0,2
N35526,0.0,6
N35530,0.0,2
N35535,0.09302325581395349,43
N35537,0.0,1
N35541,0.025252525252525252,396
N35544,0.0,5
N35548,0.0,7
N35562,0.2,10
N35563,0.0,3
N35567,0.007817589576547232,1535
N35575,0.0,24
N35576,0.016383495145631068,1648
N35577,0.0,8
N35580,0.0,16
N35584,0.0,7
N35590,0.0,2
N35592,0.0,1
N35593,0.02702702702702703,37
N35594,0.0,6
N35599,0.12727272727272726,55
N35600,0.0,14
N35602,0.0,4
N35608,0.0625,16
N35609,0.03636363636363636,55
N35612,0.05263157894736842,19
N35615,0.0,2
N35618,0.25,4
N35620,0.0,6
N35622,0.15668202764976957,217
N35623,0.058823529411764705,34
N35625,0.0,3
N35626,0.0,4
N35630,0.0,8
N35631,0.5,2
N35632,0.0,1
N35634,0.0,18
N35636,0.0,11
N35640,0.0,23
N35641,0.0,3
N35644,0.02040816326530612,98
N35645,0.125,16
N35652,0.03184713375796178,157
N35654,0.0,5
N35655,0.0,32
N35658,0.047619047619047616,42
N35660,0.0,3
N35663,0.09090909090909091,11
N35664,0.0,28
N35669,0.0,1
N35670,0.0,1
N35671,0.048221343873517786,1265
N35678,0.5,6
N35679,0.08333333333333333,12
N35680,0.5454545454545454,11
N35684,0.0,2
N35693,0.0,37
N35697,0.0,3
N35698,0.0,2
N35700,0.20930232558139536,43
N35708,0.0,6
N35712,0.0,4
N35713,0.05555555555555555,18
N35716,0.0,13
N35717,0.0,1
N35722,0.043478260869565216,23
N35729,0.21701906862109224,15418
N35737,0.012159533073929961,2056
N35738,0.031695519348268836,7856
N35739,0.021442495126705652,513
N35741,0.0,1
N35744,0.0,33
N35746,0.0,2
N35747,0.0,4
N35757,0.031746031746031744,63
N35759,0.0,2
N35767,0.060077519379844964,2064
N35768,0.0,15
N35769,0.0,2
N35771,0.0,4
N35773,0.00783435926133184,1787
N35776,0.03690036900369004,1084
N35777,0.0625,16
N35779,0.0,8
N35786,0.20930232558139536,43
N35791,0.0,1
N35793,0.0,4
N35797,0.0,31
N35799,0.14285714285714285,7
N35803,0.08333333333333333,60
N35806,0.0,1
N35812,0.0,59
N35815,0.10027645136969088,3979
N35817,0.0,3
N35819,0.0,2
N35822,0.0,7
N35823,0.0,1
N35826,0.0,1
N35830,0.0,4
N35839,0.0,2
N35840,0.0,3
N35844,0.0,2
N35846,0.0,5
N35847,0.019908987485779295,3516
N35850,0.013559322033898305,590
N35854,0.04,1825
N35855,0.0,1
N35861,0.0,16
N35864,0.0,2
N35865,0.0,4
N35869,0.0,6
N35879,0.0,1
N35885,0.0,7
N35886,0.0,7
N35888,0.0,10
N35891,0.13333333333333333,15
N35892,0.0,1
N35901,0.0,1
N35906,0.3,10
N35907,0.013824884792626729,434
N35910,0.0,10
N35915,0.4,5
N35917,0.0425531914893617,47
N35918,0.05263157894736842,19
N35921,0.02242152466367713,223
N35931,0.2,15
N35936,0.0,10
N35937,0.035538005923000986,5065
N35940,0.0,8
N35941,0.0,6
N35942,0.0,1
N35945,0.3333333333333333,3
N35948,0.0,19
N35951,0.06666666666666667,15
N35956,0.14285714285714285,7
N35957,0.0,2
N35958,0.014232209737827715,1335
N35960,0.0,5
N35961,0.0,8
N35963,0.0,3
N35964,0.027491408934707903,291
N35967,0.0,2
N35968,0.5,2
N35973,0.1,10
N35974,0.125,8
N35976,0.0,1
N35978,0.0,2
N35989,0.0,58
N35992,0.0,15
N35996,0.0,1
N35997,0.0,2
N35998,0.0,3
N36001,0.07142857142857142,14
N36003,0.03600782778864971,2555
N36004,0.0,2
N36005,0.2,5
N36006,0.0,5
N36016,0.018494399583224796,3839
N36018,0.0,7
N36021,0.125,8
N36024,0.0,6
N36025,0.0,10
N36036,0.0,3
N36040,0.4,5
N36042,0.0,1
N36048,0.0,7
N36049,0.0053475935828877,561
N36050,0.017222820236813777,929
N36052,0.0,3
N36053,0.07142857142857142,14
N36056,0.0,2
N36062,0.0,1
N36063,0.06666666666666667,15
N36066,0.0,6
N36071,0.0,1
N36078,0.0,3
N36079,0.0,2
N36085,0.0,1
N36086,0.06216505894962487,933
N36089,0.0,250
N36090,0.16666666666666666,6
N36092,0.0,8
N36099,0.0,2
N36102,0.037037037037037035,27
N36110,0.5,2
N36111,0.0,13
N36117,0.0,6
N36119,0.09523809523809523,63
N36124,0.0,1
N36125,0.0,5
N36126,0.0,3
N36129,0.0,2
N36130,0.0,15
N36137,0.0,1
N36138,0.0,4
N36139,0.0,2
N36145,0.0,5
N36148,0.0,9
N36149,0.05555555555555555,18
N36153,0.0,18
N36156,0.0,4
N36162,0.0,5
N36166,0.0,1
N36168,0.10869565217391304,46
N36172,0.0,13
N36173,0.0,3
N36175,0.0,4
N36176,0.0,2
N36177,0.0,1
N36181,0.0684931506849315,146
N36182,0.011194029850746268,536
N36184,0.008192651439920555,4028
N36186,0.048575129533678756,4632
N36187,0.0,2
N36192,0.25,4
N36193,0.0,1
N36200,0.1111111111111111,9
N36201,0.0,6
N36204,1.0,1
N36206,0.0,2
N36207,0.5,2
N36213,0.0,3
N36220,0.0,10
N36221,0.05375524208921083,2623
N36226,0.035762322968589284,12639
N36232,0.024516129032258065,775
N36233,0.06666666666666667,15
N36242,0.0,3
N36243,0.034482758620689655,29
N36244,0.0,2
N36248,0.0,4
N36249,0.014705882352941176,544
N36251,0.025179856115107913,834
N36252,0.011299435028248588,354
N36253,0.0,3
N36255,0.0,1
N36258,0.021505376344086023,93
N36259,0.017543859649122806,57
N36261,0.02726234656009135,7006
N36265,0.0,1
N36266,0.0,5
N36272,0.0,44
N36273,0.035842293906810034,837
N36276,0.0,5
N36277,0.0,26
N36278,0.0,18
N36288,0.05778894472361809,796
N36292,0.0,27
N36294,0.0,3
N36298,0.0,2
N36304,0.0,4
N36310,0.0,8
N36313,0.0,2
N36316,0.0,3
N36323,0.08333333333333333,12
N36324,0.0,1
N36325,0.0,2
N36329,0.0,18
N36330,0.012216404886561954,573
N36332,0.039473684210526314,304
N36336,0.01834862385321101,109
N36338,0.0,1
N36341,0.0,1
N36343,0.0,1
N36348,0.10183299389002037,491
N36350,0.0,1
N36351,0.01644479248238058,3831
N36363,0.0,3
N36365,0.0,2
N36371,0.05555555555555555,18
N36372,0.0,3
N36374,0.0,4
N36379,0.0,22
N36382,0.0,1
N36383,0.0,5
N36401,0.05421686746987952,166
N36402,0.0,7
N36403,0.041666666666666664,24
N36404,0.0625,16
N36405,0.1,10
N36408,0.03907637655417407,563
N36409,0.0,1
N36410,0.0,3
N36412,0.0,19
N36413,0.0,45
N36414,0.3333333333333333,6
N36424,0.04064272211720227,1058
N36427,0.0,1
N36428,0.0,1
N36429,0.1,10
N36436,0.04261075414271221,2957
N36438,0.0,1
N36439,0.0,4
N36442,0.01880141010575793,851
N36446,0.04316546762589928,139
N36448,0.0,2
N36451,0.0,1
N36452,0.03225806451612903,31
N36454,0.0,1
N36455,0.024390243902439025,82
N36458,0.0,5
N36460,0.0,1
N36465,0.09090909090909091,11
N36468,0.0,7
N36478,0.06451612903225806,31
N36487,0.0,16
N36494,0.0,1
N36497,1.0,1
N36502,0.0,20
N36504,0.043478260869565216,23
N36505,0.0,1
N36509,0.0015267175572519084,655
N36513,0.0,4
N36516,0.009156626506024097,2075
N36525,0.08333333333333333,12
N36527,0.0,2
N36532,0.010138248847926268,1085
N36538,0.0,9
N36544,0.0,2
N36545,0.04511430305482501,4943
N36549,0.0,2
N36552,0.0,2
N36553,0.02040816326530612,49
N36555,0.0,3
N36559,0.0,9
N36564,0.0,10
N36569,0.017857142857142856,56
N36572,0.0,1
N36579,0.0,6
N36581,0.0,14
N36583,0.0,29
N36584,0.017391304347826087,115
N36588,0.14285714285714285,7
N36589,0.3333333333333333,3
N36595,0.0,4
N36597,0.16666666666666666,6
N36598,0.0,3
N36599,0.06040268456375839,447
N36600,0.0,1
N36611,0.0,2
N36612,0.03352826510721248,2565
N36613,0.0,1
N36616,0.0,4
N36619,0.0,3
N36621,0.028268551236749116,2830
N36622,0.0,19
N36624,0.03593027392387051,2811
N36626,0.019753086419753086,405
N36631,0.0,2
N36636,0.07692307692307693,26
N36638,0.020396600566572238,3530
N36639,0.1111111111111111,9
N36644,0.0,3
N36654,0.0,4
N36659,0.03599153140437544,5668
N36660,0.019195612431444242,5470
N36664,0.0,4
N36667,0.0,10
N36668,0.0,11
N36675,0.03571428571428571,1092
N36678,0.0,6
N36679,0.0,3
N36681,0.01846553966189857,3845
N36683,0.014950166112956811,602
N36689,0.03482587064676617,1608
N36692,0.03225806451612903,31
N36696,0.0,39
N36703,0.011825572801182557,4059
N36706,0.05555555555555555,18
N36707,0.018255578093306288,986
N36712,0.00657501494321578,5019
N36717,0.0,9
N36718,0.0,2
N36724,0.14285714285714285,7
N36725,0.023002421307506054,826
N36729,0.0,8
N36733,0.1,10
N36740,0.005154639175257732,194
N36741,0.0033783783783783786,1480
N36743,0.0,3
N36750,0.0,1
N36752,0.079177897574124,2968
N36757,0.0,16
N36768,0.0,5
N36769,0.0,2
N36771,0.0,1
N36772,0.0,19
N36774,0.1,10
N36775,0.0,6
N36777,0.25,4
N36779,0.04693877551020408,490
N36781,0.1111111111111111,9
N36782,0.0,4
N36784,0.25,4
N36786,0.013888888888888888,3960
N36789,0.0684787189211968,9492
N36791,0.16666666666666666,12
N36793,0.0064516129032258064,155
N36794,0.0,3
N36796,0.007194244604316547,139
N36797,0.05263157894736842,19
N36800,0.0,3
N36801,0.0,17
N36802,0.0,3
N36803,0.0,1
N36805,0.0,9
N36807,0.02,50
N36810,0.0,3
N36814,0.0,1
N36818,0.0,8
N36823,0.0,3
N36826,0.010169491525423728,295
N36836,0.008849557522123894,226
N36837,0.03116883116883117,1155
N36842,0.0,3
N36850,0.03827751196172249,2508
N36851,0.0,1
N36854,0.03225806451612903,93
N36857,0.0,16
N36862,0.0,7
N36863,0.0,3
N36865,0.00744047619047619,672
N36870,0.0,1
N36873,0.16666666666666666,18
N36875,0.0,4
N36876,0.0,4
N36877,0.0,14
N36878,0.0,2
N36885,0.0,3
N36886,0.0,6
N36888,0.03255813953488372,215
N36890,0.030303030303030304,33
N36893,0.0,4
N36901,0.0,3
N36904,0.1095890410958904,146
N36905,0.0,1
N36906,0.0,1
N36910,0.048558421851289835,659
N36912,0.0,51
N36914,0.06896551724137931,29
N36916,0.25,4
N36918,0.0,2
N36921,0.0,2
N36925,0.0,3
N36926,0.027777777777777776,108
N36929,0.0,6
N36931,0.055,1000
N36932,0.11764705882352941,34
N36933,0.030699260943718023,1759
N36937,0.0,1
N36938,0.0661764705882353,136
N36940,0.07142857142857142,42
N36941,0.0,18
N36942,0.21428571428571427,14
N36943,0.13043478260869565,23
N36946,0.03773584905660377,53
N36949,0.0,7
N36950,0.0,1
N36953,0.0,5
N36957,0.0,5
N36958,0.0,1
N36963,0.0,3
N36964,0.013152312261349173,2357
N36969,0.0,3
N36971,0.0,12
N36972,0.0,1
N36975,0.0,2
N36978,0.0,11
N36983,0.0,5
N36984,0.05263157894736842,57
N36991,0.06666666666666667,15
N37001,0.0,3
N37004,0.0,1
N37005,0.0,2
N37007,0.12962962962962962,54
N37009,0.058519793459552494,1743
N37010,0.0,31
N37011,0.0,8
N37019,0.06170483460559797,1572
N37020,0.009174311926605505,109
N37021,0.0,5
N37022,0.03398058252427184,618
N37027,0.01160541586073501,517
N37030,0.0,18
N37036,0.045454545454545456,22
N37043,0.0,10
N37044,0.0,1
N37052,0.16666666666666666,6
N37054,0.0,2
N37056,0.0,8
N37057,1.0,1
N37058,0.045662100456621,219
N37060,0.0,3
N37061,0.1,10
N37062,0.0,1
N37071,1.0,1
N37079,0.06666666666666667,15
N37080,0.0,2
N37082,0.0,7
N37087,0.0,1
N37088,0.008528784648187633,1876
N37092,0.0,1
N37094,0.0,2
N37096,0.020833333333333332,48
N37098,0.038461538461538464,26
N37100,0.0,7
N37108,0.009365244536940686,1922
N37109,0.0,2
N37111,0.012048192771084338,83
N37112,0.2,5
N37115,0.04199475065616798,381
N37124,0.0,2
N37128,0.0,5
N37129,0.0,1
N37130,0.07692307692307693,13
N37139,0.037037037037037035,54
N37140,0.0,6
N37142,0.06521739130434782,92
N37143,0.0029585798816568047,338
N37145,0.030303030303030304,33
N37149,0.0,10
N37151,0.038461538461538464,26
N37155,0.0,1
N37157,0.02416918429003021,331
N37164,0.08695652173913043,23
N37165,0.0,2
N37167,0.0,1
N37170,0.04956268221574344,343
N37171,0.0,2
N37174,0.0,13
N37175,0.025,40
N37179,0.0,2
N37185,0.02269503546099291,705
N37187,0.0,6
N37190,0.060849598163030996,871
N37194,0.027777777777777776,360
N37198,0.07692307692307693,13
N37199,0.060196560196560195,814
N37200,0.0,6
N37201,0.023255813953488372,43
N37203,0.0,5
N37204,0.06404174573055028,4216
N37213,0.06666666666666667,15
N37214,0.01694915254237288,118
N37215,0.14285714285714285,7
N37216,0.18181818181818182,11
N37217,0.0,16
N37220,0.0,8
N37227,0.0,4
N37228,0.0,1
N37230,0.125,8
N37232,0.0,5
N37233,0.0,213
N37234,0.034482758620689655,29
N37235,0.0,10
N37238,0.07142857142857142,14
N37239,0.0,3
N37242,0.09219858156028368,141
N37248,0.0,1
N37250,0.041666666666666664,672
N37252,0.08333333333333333,24
N37257,0.0,4
N37263,0.0,9
N37266,0.014084507042253521,213
N37268,0.0,1
N37270,0.16666666666666666,6
N37277,0.0,1
N37278,0.0,1
N37279,0.06578947368421052,76
N37281,0.0,4
N37282,0.0,12
N37283,0.0,1
N37287,0.0,4
N37288,0.0,10
N37289,0.0,6
N37296,0.0,1
N37299,0.0,1
N37304,0.09090909090909091,22
N37307,0.08333333333333333,12
N37309,0.0,11
N37316,0.0,10
N37318,0.2,20
N37320,0.034031413612565446,382
N37322,0.0,10
N37325,0.0,1
N37330,0.03278688524590164,61
N37332,0.013198757763975156,1288
N37335,0.0,6
N37337,0.0,8
N37338,0.017091622303166153,3569
N37339,0.0,3
N37340,0.0,2
N37342,0.5,2
N37343,0.0,21
N37345,0.0,1
N37348,0.013309671694764862,1127
N37350,0.14285714285714285,7
N37355,0.16666666666666666,6
N37363,0.0,34
N37365,0.0,1
N37377,0.0268762677484787,3944
N37384,0.03891402714932127,1105
N37385,0.0,22
N37394,0.04570383912248629,3282
N37395,0.0,54
N37400,0.0,1
N37406,0.0,23
N37410,0.0,4
N37416,0.12186379928315412,279
N37417,0.0,2
N37420,0.0,7
N37425,0.0,2
N37429,0.046511627906976744,43
N37433,0.0,1
N37436,0.0,4
N37437,0.03353927625772286,4532
N37438,0.0,2
N37445,0.05555555555555555,18
N37451,0.0,69
N37458,0.04807692307692308,416
N37468,0.0,10
N37471,0.0,5
N37473,0.0,2
N37476,0.0,21
N37477,0.06896551724137931,58
N37479,0.0,3
N37480,0.15151515151515152,165
N37484,0.11538461538461539,26
N37486,0.0,2
N37497,0.04196428571428571,1120
N37500,0.0,56
N37503,0.0,2
N37504,0.0,6
N37505,0.0,8
N37507,0.0,2
N37508,0.0,1
N37512,0.0,16
N37517,0.0,64
N37518,0.0,5
N37519,0.0,1
N37520,0.0,9
N37523,0.2857142857142857,7
N37525,0.0,8
N37531,0.125,8
N37532,0.0,36
N37533,0.023262331838565024,3568
N37542,0.0,1
N37545,0.02023608768971332,593
N37548,0.0,16
N37549,0.0,7
N37551,0.06666666666666667,15
N37552,0.0,15
N37554,0.0,4
N37556,0.0,1
N37574,0.0,1
N37575,0.03125,32
N37576,0.0,3
N37577,0.03571428571428571,28
N37580,0.014729950900163666,611
N37589,0.007751937984496124,258
N37591,0.0,1
N37592,0.04,25
N37593,0.018867924528301886,159
N37595,0.08333333333333333,12
N37596,0.13793103448275862,29
N37602,0.0,4
N37603,0.0,4
N37605,0.0,3
N37607,0.0,2
N37609,0.011308562197092083,619
N37612,0.024390243902439025,41
N37614,0.0,2
N37619,0.031413612565445025,191
N37620,0.5,2
N37623,0.0,8
N37636,0.016981132075471698,530
N37637,0.125,8
N37639,0.0,16
N37646,0.0,22
N37648,0.0,1
N37651,0.003003003003003003,333
N37655,0.0,25
N37657,0.0,3
N37659,0.030303030303030304,33
N37660,0.13008130081300814,123
N37664,0.022727272727272728,88
N37671,0.0,19
N37673,0.020232296740352193,2669
N37676,0.0,1
N37680,0.0,4
N37682,0.5,2
N37684,0.0,1
N37685,0.0,1
N37686,0.0,1
N37687,0.1111111111111111,9
N37689,0.0,8
N37692,0.11764705882352941,17
N37693,0.0,1
N37712,0.25,4
N37722,0.0,2
N37729,0.0,58
N37732,0.0,2
N37735,0.0,3
N37738,0.02127659574468085,47
N37742,0.0,7
N37744,0.03636363636363636,110
N37745,0.0,10
N37746,0.012048192771084338,83
N37749,0.0,20
N37751,0.0,107
N37753,0.018093249826026444,4311
N37755,0.0,28
N37757,0.0,2
N37762,0.0,1
N37764,0.033112582781456956,151
N37765,0.058823529411764705,17
N37768,0.0,6
N37774,0.009910802775024777,1009
N37781,0.0728051391862955,934
N37783,0.0,1
N37785,0.0,15
N37787,0.0,1
N37789,0.0,8
N37793,0.011428571428571429,2275
N37794,0.0,6
N37795,0.0,6
N37798,0.0,1
N37800,0.2,55
N37801,0.015384615384615385,130
N37802,0.0,1
N37806,0.14285714285714285,7
N37810,0.0,4
N37814,0.017162471395881007,874
N37817,0.0,144
N37828,0.0,3
N37833,0.024817518248175182,685
N37837,0.5,2
N37841,0.0,1
N37843,0.11764705882352941,17
N37846,0.0,5
N37850,0.0,1
N37851,0.0,7
N37854,0.03800475059382423,421
N37861,0.125,8
N37862,0.02564102564102564,39
N37870,0.03480589022757698,1494
N37873,0.0,3
N37874,0.0,2
N37886,0.0,24
N37887,0.0,1
N37888,0.13253012048192772,83
N37889,0.0,1
N37895,0.0,1
N37899,0.0,8
N37905,0.021715526601520086,1842
N37907,0.0,9
N37908,0.014947683109118086,1338
N37917,0.0,2
N37919,0.125,8
N37922,0.0,1
N37924,0.0,4
N37925,0.005128205128205128,585
N37926,0.0,2
N37927,0.0,1
N37934,0.0,3
N37936,0.0,18
N37941,0.10526315789473684,19
N37947,0.0,21
N37952,0.0,4
N37953,0.0,2
N37958,0.125,8
N37963,0.0,35
N37967,0.01694915254237288,59
N37969,0.0,1
N37971,0.07692307692307693,13
N37972,0.08571428571428572,35
N37980,0.0,4
N37982,0.0,4
N37985,0.0,1
N37986,0.0,25
N37988,0.0,10
N37989,0.14814814814814814,27
N37994,0.027932960893854747,2506
N38002,0.0,20
N38003,0.0,3
N38006,0.0,2
N38012,0.25,4
N38015,0.0,1
N38019,0.0,3
N38020,0.0,104
N38021,0.0,2
N38023,0.01430976430976431,1188
N38025,0.045454545454545456,44
N38027,0.09803921568627451,51
N38028,0.0,2
N38040,0.0,4
N38044,0.0,29
N38045,0.0,7
N38047,0.0,1
N38051,0.02631578947368421,38
N38052,0.0,6
N38053,0.02528735632183908,435
N38057,0.0,1
N38062,0.0,11
N38063,0.0,2
N38065,0.0,38
N38073,0.0,16
N38076,0.0,11
N38077,0.0,11
N38079,0.03731343283582089,268
N38080,0.014174344436569808,1411
N38084,0.0,2
N38086,0.0,1
N38093,0.0,1
N38095,0.0,24
N38096,0.3333333333333333,3
N38097,0.0,1
